senseId	entryId	lemma	partOfSpeech	synsetId	subcat
oewn-realistic__3.00.00..	oewn-realistic-a			oewn-01946601-a	
oewn-realistic__3.01.00..	oewn-realistic-a			oewn-02798114-a	
oewn-realistic__5.00.00.representational.00	oewn-realistic-a			oewn-01987050-s	
oewn-realistically__4.02.00..	oewn-realistically-r	realistically	r	oewn-00126365-r	
oewn-realistically__4.02.01..	oewn-realistically-r	realistically	r	oewn-00216815-r	
oewn-reality__1.07.00..	oewn-reality-n			oewn-04769610-n	
oewn-reality__1.09.00..	oewn-reality-n			oewn-05817904-n	
oewn-reality__1.26.01..	oewn-reality-n			oewn-13978747-n	
oewn-reality__1.26.02..	oewn-reality-n			oewn-13979383-n	
oewn-reality_check__1.11.00..	oewn-reality_check-n	reality check	n	oewn-07433563-n	
oewn-reality_principle__1.09.00..	oewn-reality_principle-n	reality principle	n	oewn-05880720-n	
oewn-reality_television__1.10.01..	oewn-reality_television-n	reality television	n	oewn-91001171-n	
oewn-realizable__5.00.00.possible.00	oewn-realizable-a			oewn-01827194-s	
oewn-realizable__5.00.00.tangible.02	oewn-realizable-a			oewn-02401104-s	
oewn-realization__1.04.00..	oewn-realization-n			oewn-00933662-n	
oewn-realization__1.04.01..	oewn-realization-n			oewn-01121941-n	
oewn-realization__1.04.02..	oewn-realization-n			oewn-00062737-n	
oewn-realization__1.04.03..	oewn-realization-n			oewn-00941859-n	
oewn-realization__1.09.00..	oewn-realization-n			oewn-05815548-n	
oewn-realization__1.10.00..	oewn-realization-n			oewn-07052802-n	
oewn-realize__2.31.00..	oewn-realize-v			oewn-00592510-v	via via-that vtai
oewn-realize__2.31.01..	oewn-realize-v			oewn-00730579-v	via-that vtai
oewn-realize__2.36.00..	oewn-realize-v			oewn-01648288-v	vtai
oewn-realize__2.36.07..	oewn-realize-v			oewn-01711354-v	vtai
oewn-realize__2.40.00..	oewn-realize-v			oewn-02249385-v	vtai
oewn-realize__2.40.01..	oewn-realize-v			oewn-02294200-v	vtai
oewn-realized__5.00.00.complete.00	oewn-realized-a	realized	a	oewn-00523272-s	
oewn-reallocate__2.40.00..	oewn-reallocate-v	reallocate	v	oewn-02239333-v	vtai vtai-to
oewn-reallocation__1.04.00..	oewn-reallocation-n	reallocation	n	oewn-01086104-n	
oewn-reallocation__1.21.00..	oewn-reallocation-n	reallocation	n	oewn-13310653-n	
oewn-reallot__2.40.00..	oewn-reallot-v	reallot	v	oewn-02233683-v	ditransitive vtai vtai-to
oewn-reallotment__1.04.00..	oewn-reallotment-n	reallotment	n	oewn-01086104-n	
oewn-really__4.02.00..	oewn-really-r			oewn-00032295-r	
oewn-really__4.02.02..	oewn-really-r			oewn-00038407-r	
oewn-really__4.02.03..	oewn-really-r			oewn-00037620-r	
oewn-really__4.02.04..	oewn-really-r			oewn-00150568-r	
oewn-realm__1.09.00..	oewn-realm-n			oewn-06006992-n	
oewn-realm__1.15.00..	oewn-realm-n			oewn-08575692-n	
oewn-realm__1.26.01..	oewn-realm-n			oewn-14538407-n	
oewn-realness__1.26.00..	oewn-realness-n	realness	n	oewn-13978747-n	
oewn-realpolitik__1.09.00..	oewn-realpolitik-n			oewn-06158489-n	
oewn-realtor__1.18.00..	oewn-realtor-n	realtor	n	oewn-10529671-n	
oewn-realty__1.21.00..	oewn-realty-n			oewn-13267374-n	
oewn-ream__1.23.00..	oewn-ream-n	ream	n	oewn-13604340-n	
oewn-ream__1.23.01..	oewn-ream-n	ream	n	oewn-13799310-n	
oewn-ream__2.30.00..	oewn-ream-v	ream	v	oewn-00542497-v	vtai
oewn-ream__2.30.01..	oewn-ream-v	ream	v	oewn-00542631-v	vtai
oewn-ream__2.35.00..	oewn-ream-v	ream	v	oewn-01354713-v	vtai
oewn-reamer__1.06.00..	oewn-reamer-n			oewn-04066511-n	
oewn-reamer__1.06.01..	oewn-reamer-n			oewn-04066628-n	
oewn-reanimate__2.29.00..	oewn-reanimate-v			oewn-00024272-v	vtaa vtia
oewn-reanimated__5.00.00.animated.00	oewn-reanimated-a	reanimated	a	oewn-00120089-s	
oewn-reap__2.35.00..	oewn-reap-v			oewn-01322669-v	vtai
oewn-reap__2.40.00..	oewn-reap-v			oewn-02298109-v	vtai vtai-from
oewn-reap_hook__1.06.00..	oewn-reap_hook-n	reap hook	n	oewn-04220420-n	
oewn-reaper__1.06.00..	oewn-reaper-n	reaper	n	oewn-03502017-n	
oewn-reaper__1.18.00..	oewn-reaper-n	reaper	n	oewn-10180956-n	
oewn-reaper_binder__1.06.00..	oewn-reaper_binder-n	reaper binder	n	oewn-02843590-n	
oewn-reaping_hook__1.06.00..	oewn-reaping_hook-n	reaping hook	n	oewn-04220420-n	
oewn-reappear__2.30.00..	oewn-reappear-v	reappear	v	oewn-00427254-v	via via-pp vii vii-pp
oewn-reappearance__1.04.00..	oewn-reappearance-n	reappearance	n	oewn-00051707-n	
oewn-reappearance__1.11.00..	oewn-reappearance-n	reappearance	n	oewn-07336567-n	
oewn-reapportion__2.40.00..	oewn-reapportion-v	reapportion	v	oewn-02239333-v	vtai vtai-to
oewn-reapportionment__1.04.00..	oewn-reapportionment-n	reapportionment	n	oewn-01086104-n	
oewn-reappraisal__1.09.00..	oewn-reappraisal-n	reappraisal	n	oewn-05755527-n	
oewn-reappraise__2.31.00..	oewn-reappraise-v	reappraise	v	oewn-00684511-v	vtai
oewn-rear__1.06.00..	oewn-rear-n	rear	n	oewn-04066813-n	
oewn-rear__1.08.00..	oewn-rear-n	rear	n	oewn-05566889-n	
oewn-rear__1.14.00..	oewn-rear-n	rear	n	oewn-08499711-n	
oewn-rear__1.15.00..	oewn-rear-n	rear	n	oewn-08647083-n	
oewn-rear__1.15.01..	oewn-rear-n	rear	n	oewn-08643421-n	
oewn-rear__2.36.00..	oewn-rear-v	rear	v	oewn-01665137-v	vtai
oewn-rear__2.38.00..	oewn-rear-v	rear	v	oewn-01985637-v	via vii
oewn-rear__2.38.01..	oewn-rear-v	rear	v	oewn-01986880-v	vtai
oewn-rear__2.41.00..	oewn-rear-v	rear	v	oewn-02545454-v	vtaa
oewn-rear__2.42.00..	oewn-rear-v	rear	v	oewn-02702643-v	vii vii-pp
oewn-rear__5.00.00.back.00	oewn-rear-a	rear	a	oewn-00199483-s	
oewn-rear_admiral__1.18.00..	oewn-rear_admiral-n	rear admiral	n	oewn-10529838-n	
oewn-rear_back__2.38.00..	oewn-rear_back-v	rear back	v	oewn-01985805-v	via vii
oewn-rear_back__2.38.01..	oewn-rear_back-v	rear back	v	oewn-01985947-v	via
oewn-rear_end__1.08.00..	oewn-rear_end-n	rear end	n	oewn-05566889-n	
oewn-rear_lamp__1.06.00..	oewn-rear_lamp-n	rear lamp	n	oewn-04391997-n	
oewn-rear_light__1.06.00..	oewn-rear_light-n	rear light	n	oewn-04391997-n	
oewn-rear_of_barrel__1.06.00..	oewn-rear_of_barrel-n	rear of barrel	n	oewn-02899143-n	
oewn-rear_of_tube__1.06.00..	oewn-rear_of_tube-n	rear of tube	n	oewn-02899143-n	
oewn-rear_window__1.06.00..	oewn-rear_window-n	rear window	n	oewn-04067177-n	
oewn-rear--end__2.35.00..	oewn-rear-end-v	rear-end	v	oewn-01239652-v	vtaa vtai vtia vtii
oewn-rearguard__1.14.00..	oewn-rearguard-n			oewn-08233568-n	
oewn-rearing__1.04.00..	oewn-rearing-n	rearing	n	oewn-01131853-n	
oewn-rearing__1.07.00..	oewn-rearing-n	rearing	n	oewn-04929290-n	
oewn-rearing__5.00.00.erect.00	oewn-rearing-a	rearing	a	oewn-01239837-s	
oewn-rearm__2.33.00..	oewn-rearm-v	rearm	v	oewn-01089970-v	via vii
oewn-rearm__2.40.00..	oewn-rearm-v	rearm	v	oewn-02340074-v	vtaa vtai vtia vtii
oewn-rearmament__1.04.00..	oewn-rearmament-n	rearmament	n	oewn-01159871-n	
oewn-rearmost__5.00.00.back.00	oewn-rearmost-a	rearmost	a	oewn-00199365-s	
oewn-rearrange__2.30.00..	oewn-rearrange-v	rearrange	v	oewn-00279050-v	vtai vtii
oewn-rearrangement__1.04.00..	oewn-rearrangement-n	rearrangement	n	oewn-00339647-n	
oewn-rearview_mirror__1.06.00..	oewn-rearview_mirror-n	rearview mirror	n	oewn-04067059-n	
oewn-rearward__1.15.00..	oewn-rearward-n			oewn-08647321-n	
oewn-rearward__4.02.00..	oewn-rearward-r			oewn-00074673-r	
oewn-rearward__5.00.00.back.00	oewn-rearward-a			oewn-00199483-s	
oewn-rearward__5.00.00.backward.01	oewn-rearward-a			oewn-00203842-s	
oewn-rearwards__4.02.00..	oewn-rearwards-r	rearwards	r	oewn-00074673-r	
oewn-reason__1.09.00..	oewn-reason-n			oewn-05659525-n	
oewn-reason__1.09.01..	oewn-reason-n			oewn-05827293-n	
oewn-reason__1.10.00..	oewn-reason-n			oewn-06753097-n	
oewn-reason__1.10.01..	oewn-reason-n			oewn-06752739-n	
oewn-reason__1.16.00..	oewn-reason-n			oewn-09201896-n	
oewn-reason__1.26.00..	oewn-reason-n			oewn-14403234-n	
oewn-reason__2.31.00..	oewn-reason-v			oewn-00634289-v	via via-that
oewn-reason__2.31.01..	oewn-reason-v			oewn-00636134-v	via-that
oewn-reason__2.32.00..	oewn-reason-v			oewn-00774234-v	via-that
oewn-reason_out__2.31.00..	oewn-reason_out-v	reason out	v	oewn-00636134-v	via-that
oewn-reasonable__3.00.00..	oewn-reasonable-a			oewn-01950023-a	
oewn-reasonable__5.00.00.moderate.00	oewn-reasonable-a			oewn-01536380-s	
oewn-reasonable__5.00.00.rational.00	oewn-reasonable-a			oewn-01932628-s	
oewn-reasonable_care__1.04.00..	oewn-reasonable_care-n	reasonable care	n	oewn-01134115-n	
oewn-reasonableness__1.07.00..	oewn-reasonableness-n	reasonableness	n	oewn-05167957-n	
oewn-reasonableness__1.07.01..	oewn-reasonableness-n	reasonableness	n	oewn-05125362-n	
oewn-reasonableness__1.07.02..	oewn-reasonableness-n	reasonableness	n	oewn-05154151-n	
oewn-reasonableness__1.07.03..	oewn-reasonableness-n	reasonableness	n	oewn-04791152-n	
oewn-reasonableness__1.26.00..	oewn-reasonableness-n	reasonableness	n	oewn-14403234-n	
oewn-reasonably__4.02.00..	oewn-reasonably-r			oewn-00036138-r	
oewn-reasonably__4.02.01..	oewn-reasonably-r			oewn-00217109-r	
oewn-reasoned__5.00.00.valid.00	oewn-reasoned-a	reasoned	a	oewn-02509324-s	
oewn-reasoner__1.18.00..	oewn-reasoner-n	reasoner	n	oewn-10529932-n	
oewn-reasoning__1.09.00..	oewn-reasoning-n			oewn-05780353-n	
oewn-reasoning__5.00.00.rational.00	oewn-reasoning-a	reasoning	a	oewn-01932488-s	
oewn-reasoning_backward__1.09.00..	oewn-reasoning_backward-n	reasoning backward	n	oewn-05791773-n	
oewn-reasoning_by_elimination__1.09.00..	oewn-reasoning_by_elimination-n	reasoning by elimination	n	oewn-05790242-n	
oewn-reasonless__5.00.00.irrational.00	oewn-reasonless-a	reasonless	a	oewn-01933202-s	
oewn-reasonless__5.00.00.unmotivated.00	oewn-reasonless-a	reasonless	a	oewn-01563435-s	
oewn-reasonless__5.00.00.unreasonable.00	oewn-reasonless-a	reasonless	a	oewn-01951756-s	
oewn-reassail__2.33.00..	oewn-reassail-v	reassail	v	oewn-01123470-v	vtaa vtai vtia
oewn-reassemble__2.36.00..	oewn-reassemble-v	reassemble	v	oewn-01661207-v	vtai
oewn-reassembly__1.04.00..	oewn-reassembly-n	reassembly	n	oewn-00270700-n	
oewn-reassert__2.32.00..	oewn-reassert-v	reassert	v	oewn-01014100-v	via-that vtai
oewn-reassertion__1.10.00..	oewn-reassertion-n	reassertion	n	oewn-06745330-n	
oewn-reassess__2.31.00..	oewn-reassess-v	reassess	v	oewn-00684700-v	vtai
oewn-reassessment__1.09.00..	oewn-reassessment-n	reassessment	n	oewn-05755527-n	
oewn-reassign__2.41.00..	oewn-reassign-v	reassign	v	oewn-02398228-v	vtaa vtaa-pp
oewn-reassignment__1.04.00..	oewn-reassignment-n	reassignment	n	oewn-00733374-n	
oewn-reassurance__1.04.00..	oewn-reassurance-n	reassurance	n	oewn-01218209-n	
oewn-reassure__2.32.00..	oewn-reassure-v			oewn-01021817-v	via-that vtaa vtaa-of
oewn-reassured__5.00.00.confident.00	oewn-reassured-a	reassured	a	oewn-00340497-s	
oewn-reassuring__3.00.00..	oewn-reassuring-a			oewn-00198526-a	
oewn-reassuringly__4.02.00..	oewn-reassuringly-r	reassuringly	r	oewn-00441580-r	
oewn-reata__1.06.00..	oewn-reata-n			oewn-03649692-n	
oewn-reattribute__2.31.00..	oewn-reattribute-v	reattribute	v	oewn-00729267-v	vtai vtai-to
oewn-reaumur_scale__1.24.00..	oewn-Reaumur_scale-n	Reaumur scale	n	oewn-13875604-n	
oewn-reaumur_thermometer__1.06.00..	oewn-Reaumur_thermometer-n	Reaumur thermometer	n	oewn-04067310-n	
oewn-reave__2.40.00..	oewn-reave-v	reave	v	oewn-02349564-v	vtai
oewn-reawaken__2.29.00..	oewn-reawaken-v	reawaken	v	oewn-00019175-v	vtaa vtia
oewn-reb__1.18.00..	oewn-Reb-n	Reb	n	oewn-10647730-n	
oewn-rebarbative__5.00.00.unpleasant.00	oewn-rebarbative-a			oewn-01809556-s	
oewn-rebate__1.06.00..	oewn-rebate-n			oewn-04043252-n	
oewn-rebate__1.21.00..	oewn-rebate-n			oewn-13303298-n	
oewn-rebate__2.35.00..	oewn-rebate-v			oewn-01557975-v	vtai
oewn-rebate__2.35.01..	oewn-rebate-v			oewn-01297737-v	vtai
oewn-rebate__2.40.00..	oewn-rebate-v			oewn-02325180-v	via
oewn-rebato__1.06.00..	oewn-rebato-n	rebato	n	oewn-04043124-n	
oewn-rebel__1.18.00..	oewn-rebel-n			oewn-10229738-n	
oewn-rebel__1.18.01..	oewn-rebel-n			oewn-10323321-n	
oewn-rebel__1.18.02..	oewn-Rebel-n			oewn-10647730-n	
oewn-rebel__2.41.00..	oewn-rebel-v			oewn-02589224-v	via via-pp
oewn-rebel__2.41.01..	oewn-rebel-v			oewn-02589464-v	via via-pp
oewn-rebellion__1.04.00..	oewn-rebellion-n			oewn-00964240-n	
oewn-rebellion__1.04.01..	oewn-rebellion-n			oewn-01179817-n	
oewn-rebellious__5.00.00.discontented.00	oewn-rebellious-a			oewn-00592653-s	
oewn-rebellious__5.00.00.disloyal.00	oewn-rebellious-a			oewn-00966860-s	
oewn-rebellious__5.00.00.insubordinate.00	oewn-rebellious-a			oewn-02339080-s	
oewn-rebelliously__4.02.00..	oewn-rebelliously-r	rebelliously	r	oewn-00200090-r	
oewn-rebelliousness__1.04.00..	oewn-rebelliousness-n	rebelliousness	n	oewn-01181883-n	
oewn-rebelliousness__1.07.00..	oewn-rebelliousness-n	rebelliousness	n	oewn-04915168-n	
oewn-rebind__2.35.00..	oewn-rebind-v			oewn-01338689-v	vtai
oewn-rebirth__1.04.00..	oewn-rebirth-n			oewn-00095608-n	
oewn-rebirth__1.04.02..	oewn-rebirth-n			oewn-01049727-n	
oewn-rebirth__1.11.00..	oewn-rebirth-n			oewn-07335847-n	
oewn-rebirth__1.19.00..	oewn-rebirth-n			oewn-11429028-n	
oewn-reboot__2.29.00..	oewn-reboot-v			oewn-00098100-v	vtai
oewn-reborn__5.00.00.regenerate.00	oewn-reborn-a	reborn	a	oewn-01963999-s	
oewn-reborn__5.00.00.revived.00	oewn-reborn-a	reborn	a	oewn-02021236-s	
oewn-rebound__1.04.00..	oewn-rebound-n			oewn-00140932-n	
oewn-rebound__1.04.01..	oewn-rebound-n			oewn-00861369-n	
oewn-rebound__1.11.00..	oewn-rebound-n			oewn-07364792-n	
oewn-rebound__2.30.00..	oewn-rebound-v			oewn-00529688-v	via vii
oewn-rebound__2.38.00..	oewn-rebound-v			oewn-01896097-v	vii vii-pp
oewn-rebound_tenderness__1.26.00..	oewn-rebound_tenderness-n	rebound tenderness	n	oewn-14355853-n	
oewn-reboxetine__1.06.00..	oewn-reboxetine-n	reboxetine	n	oewn-04067428-n	
oewn-rebozo__1.06.00..	oewn-rebozo-n	rebozo	n	oewn-04067560-n	
oewn-rebroadcast__1.10.01..	oewn-rebroadcast-n	rebroadcast	n	oewn-06632258-n	
oewn-rebroadcast__2.32.00..	oewn-rebroadcast-v	rebroadcast	v	oewn-00975920-v	vtai
oewn-rebuff__1.04.00..	oewn-rebuff-n			oewn-01228272-n	
oewn-rebuff__1.10.00..	oewn-rebuff-n			oewn-07222660-n	
oewn-rebuff__2.32.00..	oewn-rebuff-v			oewn-00800201-v	vtaa vtai
oewn-rebuff__2.33.00..	oewn-rebuff-v			oewn-01133623-v	vtaa vtai
oewn-rebuild__2.36.00..	oewn-rebuild-v	rebuild	v	oewn-01659445-v	via vtai
oewn-rebuilding__1.04.00..	oewn-rebuilding-n	rebuilding	n	oewn-00271030-n	
oewn-rebuke__1.10.00..	oewn-rebuke-n			oewn-06724794-n	
oewn-rebuke__2.32.00..	oewn-rebuke-v			oewn-00826456-v	vtaa
oewn-rebuker__1.18.00..	oewn-rebuker-n	rebuker	n	oewn-10759674-n	
oewn-rebukingly__4.02.00..	oewn-rebukingly-r	rebukingly	r	oewn-00441740-r	
oewn-reburial__1.04.00..	oewn-reburial-n	reburial	n	oewn-01052687-n	
oewn-rebury__2.41.00..	oewn-rebury-v	rebury	v	oewn-02462283-v	vtaa vtai
oewn-reburying__1.04.00..	oewn-reburying-n	reburying	n	oewn-01052687-n	
oewn-rebus__1.10.00..	oewn-rebus-n			oewn-06799343-n	
oewn-rebut__2.31.00..	oewn-rebut-v			oewn-00669665-v	vtai vtii
oewn-rebut__2.32.00..	oewn-rebut-v			oewn-00816512-v	vtaa vtai vtii
oewn-rebuttal__1.10.00..	oewn-rebuttal-n			oewn-07215880-n	
oewn-rebuttal__1.10.01..	oewn-rebuttal-n			oewn-06574984-n	
oewn-rebutter__1.10.00..	oewn-rebutter-n	rebutter	n	oewn-06574984-n	
oewn-rebutter__1.18.00..	oewn-rebutter-n	rebutter	n	oewn-10530139-n	
oewn-rec_room__1.06.00..	oewn-rec_room-n	rec room	n	oewn-04072576-n	
oewn-recalcitrance__1.07.00..	oewn-recalcitrance-n			oewn-04914752-n	
oewn-recalcitrancy__1.07.00..	oewn-recalcitrancy-n	recalcitrancy	n	oewn-04914752-n	
oewn-recalcitrant__5.00.00.defiant.00	oewn-recalcitrant-a			oewn-00699784-s	
oewn-recalcitrant__5.00.00.disobedient.00	oewn-recalcitrant-a			oewn-01618681-s	
oewn-recalcitrate__2.33.00..	oewn-recalcitrate-v			oewn-01094255-v	via-pp
oewn-recalculate__2.31.00..	oewn-recalculate-v	recalculate	v	oewn-00641355-v	vtai
oewn-recalculation__1.04.00..	oewn-recalculation-n	recalculation	n	oewn-00871779-n	
oewn-recall__1.04.01..	oewn-recall-n			oewn-01261399-n	
oewn-recall__1.09.00..	oewn-recall-n			oewn-05769556-n	
oewn-recall__1.10.00..	oewn-recall-n			oewn-07205500-n	
oewn-recall__1.10.01..	oewn-recall-n			oewn-06817246-n	
oewn-recall__1.10.02..	oewn-recall-n			oewn-07294777-n	
oewn-recall__2.31.00..	oewn-recall-v			oewn-00609334-v	via-ger via-that vtai
oewn-recall__2.31.06..	oewn-recall-v			oewn-00724810-v	via vtaa vtia
oewn-recall__2.32.00..	oewn-recall-v			oewn-00961556-v	via-pp
oewn-recall__2.32.02..	oewn-recall-v			oewn-00793168-v	vtaa
oewn-recall__2.40.00..	oewn-recall-v			oewn-02317458-v	vtai
oewn-recall__2.41.00..	oewn-recall-v			oewn-02485805-v	vtai
oewn-recall__2.42.00..	oewn-recall-v			oewn-02681269-v	vtia vtii
oewn-recall_dose__1.06.00..	oewn-recall_dose-n	recall dose	n	oewn-02875533-n	
oewn-recant__2.32.00..	oewn-recant-v			oewn-00800379-v	via vtai
oewn-recantation__1.10.00..	oewn-recantation-n	recantation	n	oewn-07220756-n	
oewn-recap__1.06.00..	oewn-recap-n-2			oewn-04091054-n	
oewn-recap__1.10.00..	oewn-recap-n-1			oewn-06481048-n	
oewn-recap__2.32.00..	oewn-recap-v			oewn-01010930-v	via vtai
oewn-recapitulate__2.32.00..	oewn-recapitulate-v	recapitulate	v	oewn-01010930-v	via vtai
oewn-recapitulate__2.36.00..	oewn-recapitulate-v	recapitulate	v	oewn-01731369-v	vtai
oewn-recapitulate__2.36.01..	oewn-recapitulate-v	recapitulate	v	oewn-01739025-v	vtii
oewn-recapitulation__1.04.00..	oewn-recapitulation-n			oewn-00942033-n	
oewn-recapitulation__1.10.00..	oewn-recapitulation-n			oewn-06481048-n	
oewn-recapitulation__1.10.01..	oewn-recapitulation-n			oewn-07052984-n	
oewn-recapitulation__1.22.00..	oewn-recapitulation-n			oewn-13552855-n	
oewn-recapture__1.04.00..	oewn-recapture-n	recapture	n	oewn-00097789-n	
oewn-recapture__1.04.01..	oewn-recapture-n	recapture	n	oewn-00097942-n	
oewn-recapture__2.35.00..	oewn-recapture-v	recapture	v	oewn-01442223-v	vtaa
oewn-recapture__2.36.00..	oewn-recapture-v	recapture	v	oewn-01690722-v	vtai vtii
oewn-recapture__2.37.00..	oewn-recapture-v	recapture	v	oewn-01776284-v	vtai
oewn-recapture__2.40.00..	oewn-recapture-v	recapture	v	oewn-02308993-v	vtai vtai-from
oewn-recast__2.36.00..	oewn-recast-v			oewn-01714793-v	vtaa
oewn-recast__2.36.01..	oewn-recast-v			oewn-01667100-v	vtai
oewn-recast__2.36.02..	oewn-recast-v			oewn-01662480-v	vtai
oewn-recasting__1.10.00..	oewn-recasting-n	recasting	n	oewn-06440815-n	
oewn-recce__1.04.00..	oewn-recce-n			oewn-00987094-n	
oewn-recco__1.04.00..	oewn-recco-n	recco	n	oewn-00987094-n	
oewn-reccy__1.04.00..	oewn-reccy-n	reccy	n	oewn-00987094-n	
oewn-recede__2.30.00..	oewn-recede-v			oewn-00571771-v	vii
oewn-recede__2.33.00..	oewn-recede-v			oewn-01116231-v	via
oewn-recede__2.38.01..	oewn-recede-v			oewn-01998474-v	via via-pp vii vtai
oewn-receding__1.04.00..	oewn-receding-n	receding	n	oewn-00058306-n	
oewn-receding__1.11.00..	oewn-receding-n	receding	n	oewn-07350814-n	
oewn-receding__5.00.00.backward.01	oewn-receding-a	receding	a	oewn-00204003-s	
oewn-receipt__1.04.00..	oewn-receipt-n			oewn-00091073-n	
oewn-receipt__1.10.00..	oewn-receipt-n			oewn-06532213-n	
oewn-receipt__2.31.00..	oewn-receipt-v			oewn-00664403-v	vtai
oewn-receipt__2.32.00..	oewn-receipt-v			oewn-00894219-v	vtai vtai-to
oewn-receipts__1.21.00..	oewn-receipts-n	receipts	n	oewn-13277590-n	
oewn-receivable__5.00.00.due.00	oewn-receivable-a	receivable	a	oewn-00138366-s	
oewn-receivables__1.21.00..	oewn-receivables-n	receivables	n	oewn-13351305-n	
oewn-receive__2.30.00..	oewn-receive-v			oewn-00117154-v	vtai
oewn-receive__2.30.01..	oewn-receive-v			oewn-00523831-v	vii
oewn-receive__2.31.00..	oewn-receive-v			oewn-00688780-v	vtaa vtai
oewn-receive__2.31.08..	oewn-receive-v			oewn-00618785-v	vtaa vtai
oewn-receive__2.32.00..	oewn-receive-v			oewn-00902346-v	vtaa
oewn-receive__2.34.00..	oewn-receive-v			oewn-01175135-v	via vtai
oewn-receive__2.35.00..	oewn-receive-v			oewn-01472854-v	vtaa vtai
oewn-receive__2.39.00..	oewn-receive-v			oewn-02111702-v	vtii
oewn-receive__2.39.03..	oewn-receive-v			oewn-02112480-v	vtai vtii
oewn-receive__2.39.15..	oewn-receive-v			oewn-02113108-v	vtai
oewn-receive__2.40.00..	oewn-receive-v			oewn-02214901-v	vtaa vtai vtai-from
oewn-receive__2.41.00..	oewn-receive-v			oewn-02499160-v	via vtaa
oewn-receive__2.42.00..	oewn-receive-v			oewn-02745355-v	vtai vtii
oewn-received__3.00.04..	oewn-received-a			oewn-02305339-a	
oewn-received__5.00.00.conventional.00	oewn-received-a			oewn-00608270-s	
oewn-received_pronunciation__1.10.00..	oewn-Received_Pronunciation-n	Received Pronunciation	n	oewn-06961158-n	
oewn-received_pronunciation_language__1.10.01..	oewn-Received_Pronunciation_language-n	Received Pronunciation language	n	oewn-06961158-n	
oewn-receiver__1.06.00..	oewn-receiver-n			oewn-04067759-n	
oewn-receiver__1.06.01..	oewn-receiver-n			oewn-04409715-n	
oewn-receiver__1.18.00..	oewn-receiver-n			oewn-09651094-n	
oewn-receiver__1.18.01..	oewn-receiver-n			oewn-10285229-n	
oewn-receiver__1.18.02..	oewn-receiver-n			oewn-10530411-n	
oewn-receiver__1.18.03..	oewn-receiver-n			oewn-10530567-n	
oewn-receiver--creditor_relation__1.24.00..	oewn-receiver-creditor_relation-n	receiver-creditor relation	n	oewn-13862238-n	
oewn-receivership__1.04.00..	oewn-receivership-n	receivership	n	oewn-00599882-n	
oewn-receivership__1.04.01..	oewn-receivership-n	receivership	n	oewn-01189068-n	
oewn-receivership__1.26.00..	oewn-receivership-n	receivership	n	oewn-14502904-n	
oewn-receiving_set__1.06.00..	oewn-receiving_set-n	receiving set	n	oewn-04050813-n	
oewn-receiving_system__1.06.00..	oewn-receiving_system-n	receiving system	n	oewn-04067759-n	
oewn-recency__1.07.01..	oewn-recency-n			oewn-05056959-n	
oewn-recency__1.07.02..	oewn-recency-n			oewn-04934445-n	
oewn-recent__5.00.00.new.00	oewn-recent-a			oewn-01646919-s	
oewn-recent__5.00.00.past.00	oewn-recent-a			oewn-01734676-s	
oewn-recently__4.02.00..	oewn-recently-r			oewn-00108184-r	
oewn-recentness__1.07.01..	oewn-recentness-n	recentness	n	oewn-05056959-n	
oewn-recentness__1.07.02..	oewn-recentness-n	recentness	n	oewn-04934445-n	
oewn-receptacle__1.06.00..	oewn-receptacle-n			oewn-04068016-n	
oewn-receptacle__1.06.01..	oewn-receptacle-n			oewn-04068554-n	
