sourceNormalizedLemma	targetNormalizedLemma	sourceEntryId	targetEntryId	synsetId	partOfSpeech
قرد القشة	مarmoset	awn4-ea0b4ae77e213	awn4-e4658bce35e5e	awn4-02492850-n	n
قرد الململة	قرد ذو خرطوم	awn4-e8eb14934bcf0	awn4-eae82aae5056c	awn4-02491797-n	n
قرد الململة	ناسليس	awn4-e8eb14934bcf0	awn4-eb47a4ae636e7	awn4-02491691-n	n
قرد ذو خرطوم	قرد الململة	awn4-eae82aae5056c	awn4-e8eb14934bcf0	awn4-02491797-n	n
قرد شبيه بالانسان	قرد عليا	awn4-e8e4a195b24d4	awn4-ece8dc1cc1ba3	awn4-02473530-n	n
قرد عليا	قرد	awn4-ece8dc1cc1ba3	awn4-eb998925c8fad	awn4-02472956-n	n
قرد عليا	قرد شبيه بالانسان	awn4-ece8dc1cc1ba3	awn4-e8e4a195b24d4	awn4-02473530-n	n
قرد مصر	ايجبطوبيثيكوس	awn4-e27c29ea4bd4c	awn4-e921765d370a3	awn4-02481836-n	n
قرد مصر	ايجيبتوبيثكس	awn4-e27c29ea4bd4c	awn4-ee5ef97710a55	awn4-02481963-n	n
قردة الجنوب	استرالوبيثكس	awn4-e4ee6f4d0a916	awn4-ee2c3c0c361ec	awn4-02478850-n	n
قردمان	شوك	awn4-e48e5d81828e2	awn4-e8c7d986872e5	awn4-11964665-n	n
قردي	شبيه بالقرود	awn4-e54c527b82af6	awn4-e92ea34a18941	awn4-01263354-s	s
قردي التقليد	مقلد بعمي	awn4-ef119cf28952d	awn4-e92b08bde4ab6	awn4-01219381-s	s
قرر	اثر	awn4-e49a173a4d08d	awn4-e961592b4676d	awn4-00702806-v	v
قرر	اختار	awn4-eb6bd57cb521a	awn4-e0d53dba22174	awn4-00678783-v	v
قرر	اختار	awn4-eb6bd57cb521a	awn4-e0d53dba22174	awn4-00681856-v	v
قرر	ارتاي	awn4-eb6bd57cb521a	awn4-ea1ec583559c9	awn4-00741345-v	v
قرر	حدد	awn4-e49a173a4d08d	awn4-e4084dd1199c6	awn4-00702806-v	v
قرر	حسم	awn4-e49a173a4d08d	awn4-ee98371a7f956	awn4-00703643-v	v
قرر	حسم امره	awn4-eb6bd57cb521a	awn4-ed0f5f416fce5	awn4-00699355-v	v
قرر	شكل	awn4-e49a173a4d08d	awn4-e858fe91da6bb	awn4-00702806-v	v
قرر	عزم	awn4-eb6bd57cb521a	awn4-e098796dcf6b5	awn4-00701392-v	v
قرزبيل	جنس القرزبيل	awn4-e55d5b4cd82fe	awn4-e174cd5e5623f	awn4-01536421-n	n
قرزبيل	مصلب المنقار	awn4-e55d5b4cd82fe	awn4-ebc52e411024b	awn4-01536534-n	n
قرش	سحق	awn4-e1dd1ed76ed07	awn4-ef899930039df	awn4-01597899-v	v
قرش	مستغل	awn4-e403df24639a0	awn4-e6c09a5914cf6	awn4-10606082-n	n
قرش ابيض	قرش ابيض كبير	awn4-e252a623b9012	awn4-e41bdedfa39c8	awn4-01487491-n	n
قرش ابيض الطرف	قرش محيطي ابيض الطرف	awn4-e7f1af53f28de	awn4-ed35faa415fd5	awn4-01492753-n	n
قرش ابيض كبير	قرش ابيض	awn4-e41bdedfa39c8	awn4-e252a623b9012	awn4-01487491-n	n
قرش ازرق	قرش ازرق كبير	awn4-edad66c2cbac3	awn4-ec1984ff8e944	awn4-01493647-n	n
قرش ازرق كبير	قرش ازرق	awn4-ec1984ff8e944	awn4-edad66c2cbac3	awn4-01493647-n	n
قرش البقر	قرش سداسي الخياشيم	awn4-e9bb5b4d74c0b	awn4-e32ded61dce13	awn4-01485662-n	n
قرش الرمل	قرش الرمل الببري	awn4-ea1e193b662c7	awn4-ec74d5fc3ef06	awn4-01490147-n	n
قرش الرمل الببري	قرش الرمل	awn4-ec74d5fc3ef06	awn4-ea1e193b662c7	awn4-01490147-n	n
قرش النمر	قرش ببري	awn4-ec6b8c29864d0	awn4-e3e1f4295dab3	awn4-01494002-n	n
قرش ببري	قرش النمر	awn4-e3e1f4295dab3	awn4-ec6b8c29864d0	awn4-01494002-n	n
قرش سداسي الخياشيم	قرش البقر	awn4-e32ded61dce13	awn4-e9bb5b4d74c0b	awn4-01485662-n	n
قرش ماكو	ماكو	awn4-e28d43b3664ac	awn4-e34ef82ff2a06	awn4-01486738-n	n
قرش محيطي ابيض الطرف	قرش ابيض الطرف	awn4-ed35faa415fd5	awn4-e7f1af53f28de	awn4-01492753-n	n
قرص	جعد	awn4-e9d6d1f18a232	awn4-e2e3cd4a48ea4	awn4-01459835-v	v
قرص	حبة	awn4-e8439becb2bf8	awn4-e49bdea8670f3	awn4-03942844-n	n
قرص	حبة	awn4-e8439becb2bf8	awn4-e49bdea8670f3	awn4-03943040-n	n
قرص	صحن	awn4-e8439becb2bf8	awn4-ed7fb29dd16a2	awn4-13897824-n	n
قرص	ضغط	awn4-e9d6d1f18a232	awn4-ec5944d2a7502	awn4-01459400-v	v
قرص	عض عضة صغيرة	awn4-e9d6d1f18a232	awn4-e870be85415ff	awn4-01449188-v	v
قرص	قرص استحلاب	awn4-e8439becb2bf8	awn4-e4fbfa75fdd48	awn4-03942844-n	n
قرص	قطعة	awn4-e8439becb2bf8	awn4-ea8f3deb0b00a	awn4-04388270-n	n
قرص	لوي	awn4-e9d6d1f18a232	awn4-e65219fdf7411	awn4-01595590-v	v
قرص	وخز	awn4-e9d6d1f18a232	awn4-e6a75888a4bcf	awn4-00505100-v	v
قرص استحلاب	حبة	awn4-e4fbfa75fdd48	awn4-e49bdea8670f3	awn4-03942844-n	n
قرص استحلاب	قرص	awn4-e4fbfa75fdd48	awn4-e8439becb2bf8	awn4-03942844-n	n
قرص اسيتات	قرص تسجيل فونوغراف	awn4-ea36d97d6709f	awn4-e3de0e6a68fc8	awn4-02677931-n	n
قرص البوصلة	ورقة البوصلة	awn4-ef117c1ba87c2	awn4-ec0781aa3d856	awn4-03084735-n	n
قرص السعال	حلوي الحلق	awn4-e79c37a1eb595	awn4-e0ed400729398	awn4-07623576-n	n
قرص العسل	شهد العسل	awn4-e5bbfdcb8fdd8	awn4-e6011a439d7e7	awn4-09241222-n	n
قرص الفرامل	اسطوانة المكبح	awn4-ead5e4c7daed2	awn4-e0347c76d4c7c	awn4-02893429-n	n
قرص بصري	نقطة عمياء	awn4-e9266bd143f9f	awn4-e33461dba524e	awn4-05463658-n	n
قرص بين الفقرات	ديسك	awn4-e6db9c629ec26	awn4-ebf7279037273	awn4-05292116-n	n
قرص تسجيل فونوغراف	قرص اسيتات	awn4-e3de0e6a68fc8	awn4-ea36d97d6709f	awn4-02677931-n	n
قرص جرثومي	ادمة الاريمة	awn4-e5c4d118bcc13	awn4-ea5350314c418	awn4-01462121-n	n
قرص دوار	دوارة	awn4-eec72d0623980	awn4-e9887aec419b3	awn4-04285889-n	n
قرص ديد اي	بكرة شد الحبال	awn4-ea98f0e0e9758	awn4-e20c3169b8c4e	awn4-03170621-n	n
قرص صلب	محرك اقراص	awn4-eda1c45bdc8f2	awn4-e8b0b8f6dc294	awn4-03214387-n	n
قرص طعام	فطيرة	awn4-e61f3485bef12	awn4-ec499f19c3c8a	awn4-07679644-n	n
قرص علف	كسب	awn4-e858dd27e22fb	awn4-e24f813fe1502	awn4-07816463-n	n
قرص فيديو	اسطوانة فيديو	awn4-ead85af2c3305	awn4-e604101188e17	awn4-04541241-n	n
قرص فيديو	دي في دي	awn4-ead85af2c3305	awn4-e9cca637569ee	awn4-04541241-n	n
قرص متعدد الفيتامينات	فيتامينات متعددة	awn4-ef38755712406	awn4-ebe5b96f13285	awn4-07954247-n	n
قرص مرن	ديسك	awn4-e471420f7793b	awn4-ebf7279037273	awn4-03214631-n	n
قرص مضغوط	سي دي روم	awn4-edf72f1718a06	awn4-ef8a7a07764a3	awn4-02992134-n	n
قرص منوم	حبة منوم	awn4-e091dccfb4a02	awn4-e62383117f26b	awn4-04243288-n	n
قرصانة	ملكة البحر	awn4-eb72659fc6d3b	awn4-e4eff81775e94	awn4-87473191-n	n
قرصاني	مقرصن	awn4-ee67975b6fcd3	awn4-e9de383530d22	awn4-03111641-a	a
قرصة	عضة صغيرة	awn4-ed8783a19e6ad	awn4-e0d0f11c1be42	awn4-00843942-n	n
قرصعنة بحرية	شوك البحر	awn4-ea42baf5a4239	awn4-e02cc189e5c8d	awn4-12958953-n	n
قرصعنة مائية	زر الثعبان	awn4-e4249875f693c	awn4-e85955fa1292a	awn4-12959205-n	n
قرصعنة يوكية الاوراق	سيد الافاعي	awn4-ed48d60224ee7	awn4-e7234cb842c6c	awn4-12959427-n	n
قرصن	اخترق	awn4-ef050149f2202	awn4-e54abc2011a7f	awn4-02576982-v	v
قرصن	اختطف	awn4-ef050149f2202	awn4-e6af6c0150859	awn4-01474455-v	v
قرصن	استولي	awn4-ef050149f2202	awn4-ec638bec5ee4c	awn4-01474455-v	v
قرصنة	اختطاف	awn4-ec30ce1342c81	awn4-e74ab183f5ea4	awn4-00784853-n	n
قرصي	قرصي الشكل	awn4-ec52dbf8e34c4	awn4-eb1d954bdc48b	awn4-02053314-s	s
قرصي	مسطح دائري	awn4-ec52dbf8e34c4	awn4-ee9d4a20b517e	awn4-02049687-s	s
قرصي الشكل	قرصي	awn4-eb1d954bdc48b	awn4-ec52dbf8e34c4	awn4-02053314-s	s
قرصيات الراس	رتبة قرصيات الراس	awn4-e98c737aeb5b9	awn4-e6cf02980681d	awn4-02577120-n	n
قرض	نخر	awn4-e09f8952dfeb5	awn4-e98a8c25e46b1	awn4-01448216-v	v
قرض استهلاكي	قرض شخصي	awn4-e6cbfb4f6569d	awn4-e61a0ecd622cd	awn4-13420955-n	n
قرض الشعر	نظم	awn4-eeb0da5e8774a	awn4-e37d4d98537e2	awn4-01706373-v	v
قرض بضمان المسكن	قرض منزلي	awn4-eb7a877afba6f	awn4-ee6f0f7d4566a	awn4-13396152-n	n
قرض بنكي	قرض مصرفي	awn4-e7da10aa8f08e	awn4-e0c50fc7d0db8	awn4-13395770-n	n
قرض بين المصارف	قرض ما بين البنوك	awn4-e4b5a3a15f5e1	awn4-ec8813e784f98	awn4-13396060-n	n
قرض تقسيط	ائتمان بالتقسيط	awn4-e74eb85a45096	awn4-ef2192d79e1a0	awn4-13396340-n	n
قرض شخصي	قرض استهلاكي	awn4-e61a0ecd622cd	awn4-e6cbfb4f6569d	awn4-13420955-n	n
قرض عقاري	رهن عقاري	awn4-e9c52a9b10a44	awn4-e71d52afcdd57	awn4-13421507-n	n
قرض لاجل	قرض مؤجل	awn4-eae49bd640186	awn4-e5439abdf037e	awn4-13421645-n	n
قرض مؤجل	قرض لاجل	awn4-e5439abdf037e	awn4-eae49bd640186	awn4-13421645-n	n
قرض ما بين البنوك	قرض بين المصارف	awn4-ec8813e784f98	awn4-e4b5a3a15f5e1	awn4-13396060-n	n
قرض مشترك	تمويل بالمشاركة	awn4-e6bebe836ab11	awn4-e47e5c6c5f704	awn4-13420743-n	n
قرض مصرفي	قرض بنكي	awn4-e0c50fc7d0db8	awn4-e7da10aa8f08e	awn4-13395770-n	n
قرض منزلي	قرض بضمان المسكن	awn4-ee6f0f7d4566a	awn4-eb7a877afba6f	awn4-13396152-n	n
قرط	حلق	awn4-edbe0c0e11342	awn4-ef3827f8d1b4b	awn4-03267052-n	n
قرط	فوشيه	awn4-edbe0c0e11342	awn4-e3581b96430b7	awn4-12363997-n	n
قرط	مربط	awn4-edbe0c0e11342	awn4-eba4c24c49a93	awn4-03046124-n	n
قرط السيدة	بلسم البرتقال	awn4-e8e17ba1eb5ea	awn4-e48078739a78c	awn4-12705140-n	n
قرط السيدة	فوشية	awn4-e8e17ba1eb5ea	awn4-e7b5d44026663	awn4-12364270-n	n
قرط السيدة	لا تلمسني	awn4-e8e17ba1eb5ea	awn4-eba1f5775b81a	awn4-12705140-n	n
قرط مشبك	مشبك الاذن	awn4-e46b6f7b2e444	awn4-e8b7a38df52b4	awn4-92447807-n	n
قرطاجنة	كارتاخينا	awn4-e8bedaf28003c	awn4-ed961d07d856a	awn4-08751248-n	n
قرطاجي	بونيقي	awn4-e92eee6c90784	awn4-e307b46389af0	awn4-03116197-a	a
قرطاسي	صاحب مكتبة قرطاسية	awn4-e6799c2039a76	awn4-e5c26a12d7073	awn4-10672142-n	n
قرطاسية	ورق مراسلات	awn4-e2f082b4fedc8	awn4-e41ea6973a20f	awn4-06269505-n	n
قرطب ارضي	حسك	awn4-e4a929b119aa8	awn4-eef1014a99bda	awn4-12744370-n	n
قرطب ارضي	شرشر	awn4-e4a929b119aa8	awn4-e1a573ceda9af	awn4-12744370-n	n
قرطم	عصفر	awn4-ee53705f396a4	awn4-e480b1c2af1d9	awn4-11966520-n	n
قرظ	لحاء الدباغة	awn4-ed66bcc57d380	awn4-e0dd987994e61	awn4-12286257-n	n
قرع	انب	awn4-eb730415a3c30	awn4-ec9035e78cef0	awn4-00826456-v	v
قرع	اهان بقسوة	awn4-eb730415a3c30	awn4-e687ffec9255f	awn4-00864838-v	v
قرع	خبط	awn4-e27f3d66e07cb	awn4-ef63f0c7fecdb	awn4-07391139-n	n
قرع	دق	awn4-e9092c6f78b5b	awn4-eabd94ce84b34	awn4-01730756-v	v
قرع	دق	awn4-e9092c6f78b5b	awn4-eabd94ce84b34	awn4-02185984-v	v
قرع	دق	awn4-e9092c6f78b5b	awn4-eabd94ce84b34	awn4-02186788-v	v
قرع	زجر	awn4-eb730415a3c30	awn4-e47f111b10e18	awn4-00826456-v	v
قرع	ضرب	awn4-e27f3d66e07cb	awn4-ed9bc6abf669c	awn4-07391537-n	n
قرع	ضرب	awn4-e827108c7b74e	awn4-e7120307a250e	awn4-01401573-v	v
قرع	طبل	awn4-e9092c6f78b5b	awn4-e4f59271333cd	awn4-02179274-v	v
قرع	طرق	awn4-e27f3d66e07cb	awn4-e7c9ed99b584a	awn4-07400970-n	n
قرع	قرع الكوسا	awn4-e27f3d66e07cb	awn4-e6797dc594e7d	awn4-07732249-n	n
قرع	كوسا	awn4-e27f3d66e07cb	awn4-e107faf021660	awn4-07731306-n	n
قرع	كوسا	awn4-e27f3d66e07cb	awn4-e107faf021660	awn4-12179315-n	n
قرع	كوكوربيتا	awn4-e27f3d66e07cb	awn4-e26bcad898a36	awn4-12178665-n	n
قرع	نقر	awn4-e827108c7b74e	awn4-e05daf7e8fe41	awn4-01416942-v	v
قرع	وبخ	awn4-eb730415a3c30	awn4-e11d3f658c99a	awn4-00826456-v	v
قرع	وبخ	awn4-eb730415a3c30	awn4-e11d3f658c99a	awn4-00827309-v	v
قرع	يقطين	awn4-e27f3d66e07cb	awn4-e019a2f32c4c1	awn4-12178286-n	n
قرع	يقطين	awn4-e27f3d66e07cb	awn4-e019a2f32c4c1	awn4-12178548-n	n
قرع	يقطين	awn4-e27f3d66e07cb	awn4-e019a2f32c4c1	awn4-12178960-n	n
قرع اصفر	كوسا صفراء	awn4-e0bdfa0199a88	awn4-ec10b9c3e43e0	awn4-07731779-n	n
قرع الاجراس	عزف الكاريلون	awn4-e8e18f224c39f	awn4-ecf711c649cc6	awn4-00545478-n	n
قرع البراري	قرع الجاموس	awn4-efb6604aed789	awn4-e35d663f3e27b	awn4-12182942-n	n
قرع الجاموس	قرع البراري	awn4-e35d663f3e27b	awn4-efb6604aed789	awn4-12182942-n	n
قرع الجرس	جرس	awn4-ed2de5c1e35f4	awn4-ef73f571284f8	awn4-07391844-n	n
قرع الجوز	قرع عسلي	awn4-e39604b604028	awn4-ec5560cdbc3d5	awn4-12182261-n	n
قرع الطبول	طبل	awn4-e91709cc5cf0d	awn4-e9b67002e2778	awn4-00546231-n	n
قرع القنينة	كالاباش	awn4-e140753253f55	awn4-efe79d4c3f84e	awn4-12836598-n	n
قرع القنينة	يقطين	awn4-e140753253f55	awn4-e019a2f32c4c1	awn4-12186645-n	n
قرع الكوسا	قرع	awn4-e6797dc594e7d	awn4-e27f3d66e07cb	awn4-07732249-n	n
قرع ايطالي	كوكوزيل	awn4-ef10ed10d1ab2	awn4-ed5478c35ac86	awn4-12180459-n	n
قرع باتي بان	قرع صدفي	awn4-efe3852956838	awn4-e8534de362bfe	awn4-07732495-n	n
قرع باتيبان	قرع صدفي	awn4-e373733239825	awn4-e8534de362bfe	awn4-12180642-n	n
قرع شتوي	قرع هوبارد	awn4-ebde08068780c	awn4-edfd739785efc	awn4-12181573-n	n
قرع صدفي	قرع باتي بان	awn4-e8534de362bfe	awn4-efe3852956838	awn4-07732495-n	n
قرع صدفي	قرع باتيبان	awn4-e8534de362bfe	awn4-e373733239825	awn4-12180642-n	n
قرع صيفي	كوسا	awn4-e2c3f6bc91414	awn4-e107faf021660	awn4-12179572-n	n
قرع عسلي	قرع الجوز	awn4-ec5560cdbc3d5	awn4-e39604b604028	awn4-12182261-n	n
قرع عسلي	يقطين	awn4-ec5560cdbc3d5	awn4-e019a2f32c4c1	awn4-07751486-n	n
قرع كوسا	كوسا	awn4-ec84e1873a8ca	awn4-e107faf021660	awn4-12180321-n	n
قرع مر	كمثري البلسم	awn4-e20e5d55323a8	awn4-e396dd786ec04	awn4-12188119-n	n
قرع نباتي	كوسة	awn4-ec632f3d2b650	awn4-e16f7f54d8f6a	awn4-12180072-n	n
قرع هوبارد	قرع شتوي	awn4-edfd739785efc	awn4-ebde08068780c	awn4-12181573-n	n
قرعة	اقتراع	awn4-ed8340f783250	awn4-e44df0c2a55fb	awn4-00180903-n	n
قرعة	رمي العملة	awn4-ed8340f783250	awn4-ef3c1f6eb617c	awn4-01248633-n	n
قرعة	سففة	awn4-ed8340f783250	awn4-ed77243347170	awn4-14205585-n	n
قرعة	وعاء قرعي	awn4-ed8340f783250	awn4-edd9028eccd5d	awn4-03454395-n	n
قرف	اثار الاشمئزاز	awn4-e568627c89097	awn4-e26922e369f2f	awn4-01812341-v	v
قرف	اثارة للاشمئزاز	awn4-e7aef4e941338	awn4-ed4e2ac5d1431	awn4-05003736-n	n
قرف	اشمئزاز	awn4-e7aef4e941338	awn4-e6cdc9bba3fc8	awn4-07518499-n	n
قرف	بشاعة	awn4-e545e37ecb318	awn4-e72b83baf3f9a	awn4-04787880-n	n
قرف	غثي النفس	awn4-e568627c89097	awn4-eade8680ba983	awn4-01812341-v	v
قرف	كراهة شديدة	awn4-e545e37ecb318	awn4-eba710539f374	awn4-04787880-n	n
قرفة	دارسين	awn4-ec2259205246c	awn4-e56daa2fbb2e9	awn4-11724870-n	n
قرفة	قرفة سيلانية	awn4-ec2259205246c	awn4-e863f64abdebe	awn4-11725260-n	n
قرفة برية	شجرة القرفة البيضاء	awn4-e0977c1f267bf	awn4-e187c821a5f06	awn4-12392750-n	n
قرفة بيضاء	كانيلا	awn4-e62bcfd7af597	awn4-edf8959a0e199	awn4-12393037-n	n
قرفة سيلانية	قرفة	awn4-e863f64abdebe	awn4-ec2259205246c	awn4-11725260-n	n
قرفة صينية	سليخة	awn4-e7cb87f556166	awn4-e54ba333bf550	awn4-11725856-n	n
قرفة صينية	كاسيا	awn4-e1c75e7141038	awn4-ef00376701047	awn4-11725640-n	n
قرقر	بقبق	awn4-e3c96b4c06299	awn4-e65baa5524bf6	awn4-02182420-v	v
قرقر	قاقا	awn4-e3c96b4c06299	awn4-e04a97783617b	awn4-01056721-v	v
قرقر	هدل	awn4-e3c96b4c06299	awn4-e709fb8270c03	awn4-01054434-v	v
قرقرة	تذمر	awn4-e2ca5e4009f1e	awn4-e230c7ac18130	awn4-07407083-n	n
قرقرة	هدير	awn4-e2ca5e4009f1e	awn4-ee1dd11443e9c	awn4-07407083-n	n
قرقري	هدير	awn4-edb7e6cad7c7e	awn4-ee5d4eb136714	awn4-01459887-s	s
قرقش	قضم بصوت	awn4-ee6cdd55d6fec	awn4-e4f9a2b03f193	awn4-01204331-v	v
قرقع	دق (المحرك)	awn4-e70ec01f75fb0	awn4-e16329a707871	awn4-02183310-v	v
قرقع	دمدم	awn4-e70ec01f75fb0	awn4-eef858d7d5243	awn4-02202528-v	v
قرقع	طقطق	awn4-e70ec01f75fb0	awn4-ebf90891b3c47	awn4-02176571-v	v
قرقع	طن	awn4-e70ec01f75fb0	awn4-e0eeecfb82c6d	awn4-02191136-v	v
قرقع	طنطن	awn4-e70ec01f75fb0	awn4-eaf3d68fd7698	awn4-02178559-v	v
قرقع (الحوافر)	خب	awn4-ec9d5317e2bc5	awn4-e602a94894876	awn4-02189411-v	v
قرقف	جنس باروس	awn4-eb5519c5538fe	awn4-ebb8e5d66bd5e	awn4-01594551-n	n
قرم	ريزوفورا	awn4-eb4bedc4bb156	awn4-eab6909ef0a99	awn4-12366226-n	n
قرم	مانغروف	awn4-eb4bedc4bb156	awn4-e8a50469ae937	awn4-12366416-n	n
قرم	مانغروف ابيض	awn4-eb4bedc4bb156	awn4-e16fb192fec17	awn4-12936571-n	n
قرم اسود	افيسينيا مارينا	awn4-edb734aad0997	awn4-ee7306333dd5e	awn4-12936328-n	n
قرم اسود	مانغروف اسود	awn4-edb734aad0997	awn4-e9daac9950a5a	awn4-12936328-n	n
قرمة	قضم خفيف	awn4-e272e0a3c0bb4	awn4-ef8148035d8ac	awn4-00843858-n	n
قرمة	لوح التقطيع	awn4-e272e0a3c0bb4	awn4-e3046e39f7ad0	awn4-03029040-n	n
قرمد	بلط	awn4-e8682755a83ad	awn4-e577941bda090	awn4-01341345-v	v
قرمزي	احمر	awn4-e6efe842a73e3	awn4-edfe51155f62a	awn4-00382159-s	s
قرمزي	احمر كاردينالي	awn4-e09c1fbd6de6e	awn4-e2af8da523cf0	awn4-04970626-n	n
قرمزي	ماجنتا	awn4-e09c1fbd6de6e	awn4-eb2974ae6dbdd	awn4-04971763-n	n
قرمزي	ياقوتي	awn4-e09c1fbd6de6e	awn4-e4ac2ab590a3d	awn4-04970765-n	n
قرمزي فاتح	احمر زاه	awn4-ef4f3210603ba	awn4-e10513c5f3e59	awn4-04972154-n	n
قرمش	حمص	awn4-ec0ff33847b06	awn4-e7e3bab07b5ac	awn4-00322952-v	v
قرمش	سحق	awn4-ec0ff33847b06	awn4-e13ce9e8d6fce	awn4-01060096-v	v
قرمشة	سحق	awn4-e99176038857d	awn4-e9e673f2aa864	awn4-07397014-n	n
قرمشة	هشاشة	awn4-e99176038857d	awn4-eab7d3b6c2c76	awn4-04946724-n	n
قرمل	ثلاسبي	awn4-ed78d9a761a06	awn4-e4c044917f0b0	awn4-11918943-n	n
قرملة	ثلاسبي	awn4-e030119ee01eb	awn4-e4c044917f0b0	awn4-11919108-n	n
قرموط	سلور	awn4-e4ea12c8679ff	awn4-e5ee391a93d98	awn4-02520073-n	n
قرموط	سمك السلور	awn4-e4ea12c8679ff	awn4-edbf14f8ceda1	awn4-02520073-n	n
قرموط	سمك السلور	awn4-e4ea12c8679ff	awn4-edbf14f8ceda1	awn4-07796014-n	n
قرميد	بلاط	awn4-e7afa65297a50	awn4-eea5a992fc086	awn4-04442314-n	n
قرميدي	بلاطي	awn4-ed1ea7be202f9	awn4-efee2199f3c2f	awn4-02865039-a	a
قرن	بقول	awn4-ed7ec9164d99d	awn4-eb00911ba9832	awn4-07724543-n	n
قرن	ربط	awn4-e23d08e9ada27	awn4-ebf365114e771	awn4-00715072-v	v
قرن	ربط	awn4-ecd3417898c05	awn4-ecc0e7728da23	awn4-01494709-v	v
قرن	زاوج	awn4-e23d08e9ada27	awn4-e1e4bc6d8bf35	awn4-00397419-v	v
قرن	زاوج	awn4-ecd3417898c05	awn4-e2cca70ed251c	awn4-01295488-v	v
قرن	صنف في فئة واحدة	awn4-e23d08e9ada27	awn4-e8596f4aed968	awn4-00658587-v	v
قرن	غلاف البذور	awn4-ee22476018d5e	awn4-e101a6606e4b5	awn4-13160826-n	n
قرن	لدة	awn4-e1b6729b7ef26	awn4-e837680faf8e7	awn4-09979896-n	n
قرن	معاصر	awn4-e1b6729b7ef26	awn4-ebaf0290ce584	awn4-09979896-n	n
قرن	وصل	awn4-e23d08e9ada27	awn4-e51994b48be76	awn4-00715072-v	v
قرن	وصل	awn4-ecd3417898c05	awn4-e9afca68e5001	awn4-01300210-v	v
قرن استشعار	ملمس	awn4-e7391d4e2b0e6	awn4-e62261d7a9914	awn4-02587546-n	n
قرن الدانتيل	قرن مهدب	awn4-e162ae659c97d	awn4-efd0bc91ee065	awn4-11919692-n	n
قرن الغزال	لوتس قرني	awn4-e6008c49fd53d	awn4-e156caa71589f	awn4-12566140-n	n
قرن المثانة	فيزاريا	awn4-e703521319d36	awn4-e8e780fd5205a	awn4-11914109-n	n
قرن المثانة	ليسكيريلا	awn4-e703521319d36	awn4-efeaf91651865	awn4-11920231-n	n
قرن المثانة	مشلحية	awn4-e703521319d36	awn4-e9e88e916bc3b	awn4-11911353-n	n
قرن المنجل	ارابيس كندي	awn4-ec7042fb471ef	awn4-e4e75b2a6e1b4	awn4-11892793-n	n
قرن المنجل	سنا منفرجة الاوراق	awn4-ec7042fb471ef	awn4-edd1f606931a8	awn4-12521023-n	n
قرن الوعل	قرن متشعب	awn4-e8b7b3f975944	awn4-e8dd6912c6864	awn4-01328299-n	n
قرن متشعب	قرن الوعل	awn4-e8dd6912c6864	awn4-e8b7b3f975944	awn4-01328299-n	n
قرن مهدب	قرن الدانتيل	awn4-efd0bc91ee065	awn4-e162ae659c97d	awn4-11919692-n	n
قرنبيط	زهرة	awn4-e4b966739d935	awn4-e40d66558db06	awn4-07730848-n	n
قرنبيط	زهرة	awn4-e4b966739d935	awn4-e40d66558db06	awn4-11897103-n	n
قرنبيط اخضر	بروكلي	awn4-e76bd4129b755	awn4-e0e70b3e6804d	awn4-07730735-n	n
قرنبيط اخضر	بروكلي	awn4-e76bd4129b755	awn4-e0e70b3e6804d	awn4-11897272-n	n
قرنة	خردلة	awn4-e459f636f9859	awn4-edcb5ee9c133b	awn4-11706090-n	n
قرنفل	شجرة القرنفل	awn4-e6d8f0e525b72	awn4-e33557aa15bde	awn4-12360043-n	n
قرنفل	قرنفل الحدائق	awn4-e6d8f0e525b72	awn4-ef1b448760c83	awn4-11828448-n	n
قرنفل	قرنفل شائع	awn4-e6d8f0e525b72	awn4-e3fcd4845e0ed	awn4-11828937-n	n
قرنفل البحر	ورد الجرف	awn4-ebcf97a9dfb9e	awn4-e443bf228dbc9	awn4-12119548-n	n
قرنفل البوصير	ليخنيس اكليلي	awn4-eee90c6481a9f	awn4-ebddf43d40126	awn4-11832563-n	n
قرنفل الحدائق	قرنفل	awn4-ef1b448760c83	awn4-e6d8f0e525b72	awn4-11828448-n	n
قرنفل الشاعر	قرنفل ملتحي	awn4-e3f1468dee60c	awn4-e5b0e40720d0a	awn4-11828768-n	n
قرنفل العذراء	قرنفل ديلتويدس	awn4-e082b28d912f5	awn4-ed7e17bb28dc8	awn4-11829563-n	n
قرنفل العشب	كالوبوجون	awn4-ee4e1808ad1b8	awn4-e248674ffe2f2	awn4-12069751-n	n
قرنفل الكوخ	قرنفل ريشي	awn4-ee9d7c03c52f5	awn4-e51c6f60daf16	awn4-11830063-n	n
قرنفل المستنقعات	قنطريون امريكي	awn4-e3277c9b56eab	awn4-eb1ebc75df67d	awn4-12318912-n	n
قرنفل النار	سيلينة فرجينيا	awn4-eccc3337acbfb	awn4-efc77ceadb0cd	awn4-11837118-n	n
قرنفل بري	سيلينة كارولينية	awn4-ef00c431cc357	awn4-ef9937ab7603d	awn4-11836387-n	n
قرنفل ديلتويدس	قرنفل العذراء	awn4-ed7e17bb28dc8	awn4-e082b28d912f5	awn4-11829563-n	n
قرنفل رائع	قرنفل مهدب	awn4-e0dccf99b7264	awn4-ec6df1248046b	awn4-11830223-n	n
قرنفل ريشي	قرنفل الكوخ	awn4-e51c6f60daf16	awn4-ee9d7c03c52f5	awn4-11830063-n	n
